,state_name,state_code,geo_id,county_name,area_sqmi,log_aland_sqmi,pop_est_2015,log_pop_est_2015,pop_den_2015,log_pop_den_2015,tot_pop_ch_2015,pop_ch_10000_2015,lat,long
494,Georgia,GA,13219,Oconee County,184.324,5.216695078660944,35965,10.490301522301456,195.11837850741085,5.273606443640513,818,227.44334769915196,33.834125,-83.437728
495,Georgia,GA,13221,Oglethorpe County,439.01099999999997,6.084524469708859,14871,9.607168286688683,33.873866486261164,3.522643816979824,191,128.4378992670298,33.866806,-83.074081
496,Georgia,GA,13223,Paulding County,312.29200000000003,5.743938647566435,152238,11.933200364731873,487.48607072867696,6.189261717165437,3317,217.88252604474573,33.921026,-84.867162
497,Georgia,GA,13225,Peach County,150.267,5.012413711773667,26720,10.193167627650581,177.81681939481058,5.180753915876915,-108,-40.41916167664671,32.571324,-83.831978
498,Georgia,GA,13227,Pickens County,232.058,5.446987340421518,30309,10.319199977095842,130.60958898206482,4.872212636674324,263,86.7729057375697,34.456813000000004,-84.490339
499,Georgia,GA,13229,Pierce County,340.176,5.82946313073601,19103,9.857600669763652,56.156225012934485,4.028137539027642,102,53.39475475056274,31.353988,-82.210427
500,Georgia,GA,13231,Pike County,216.08599999999998,5.375676476592371,17941,9.794843875419385,83.02712808789094,4.419167398827013,181,100.88623822529402,33.090768,-84.386627
501,Georgia,GA,13233,Polk County,310.33799999999997,5.737662026089879,41524,10.634026852313136,133.8024992105382,4.896364826223257,482,116.07744918601291,33.996015,-85.188338
502,Georgia,GA,13235,Pulaski County,249.06,5.517693831293003,11396,9.341017695617799,45.756042720629566,3.8233238643247964,-82,-71.95507195507196,32.238794,-83.48185500000001
503,Georgia,GA,13237,Putnam County,344.648,5.842523606326284,21353,9.968947524007914,61.9559666674404,4.126423917681629,180,84.29728843722194,33.321059999999996,-83.37179
504,Georgia,GA,13239,Quitman County,151.237,5.01884814280378,2302,7.741533589281828,15.22114297427217,2.7226854464780486,-1,-4.344048653344918,31.862948,-85.004801
505,Georgia,GA,13241,Rabun County,369.994,5.91348678929057,16281,9.697754062731514,44.003416271615215,3.784267273440945,51,31.324857195503963,34.883949,-83.404859
506,Georgia,GA,13243,Randolph County,428.236,6.059674445484806,7193,8.880863609867356,16.79681297228631,2.821189164382551,-107,-148.75573474211038,31.762651,-84.75231099999999
507,Georgia,GA,13245,Richmond County,324.329,5.781758432688661,201793,12.214997698490297,622.1861134835306,6.433239265801636,644,31.91389195859123,33.361487,-82.074998
508,Georgia,GA,13247,Rockdale County,129.81,4.866071842904903,88856,11.394772360846956,684.5081272629227,6.5287005179420525,1175,132.23642747816692,33.652081,-84.02637
509,Georgia,GA,13249,Schley County,166.90599999999998,5.117430779692077,5168,8.550241045462437,30.96353636178448,3.432810265770361,25,48.37461300309597,32.263441,-84.322724
510,Georgia,GA,13251,Screven County,645.101,6.469406893684258,14162,9.55831760021172,21.953151522009733,3.088910706527461,88,62.138116085298684,32.744751,-81.61758499999999
511,Georgia,GA,13253,Seminole County,235.231,5.460568010060345,8647,9.06496771896043,36.75961076558787,3.6043997089000857,-4,-4.625881808719787,30.933894,-84.867592
512,Georgia,GA,13255,Spalding County,195.88299999999998,5.2775175422161205,64051,11.0674349200055,326.98600695313024,5.789917377789379,179,27.946480148631558,33.262389,-84.286067
513,Georgia,GA,13257,Stephens County,179.13099999999997,5.18811738174925,25586,10.14980060587698,142.8340153295633,4.96168322412773,131,51.19987493160322,34.552914,-83.290216
514,Georgia,GA,13259,Stewart County,458.74800000000005,6.1285010396862525,5851,8.674367865788236,12.754279037728773,2.545866826101984,48,82.0372585882755,32.073225,-84.834912
515,Georgia,GA,13261,Sumter County,482.69599999999997,6.179387055911581,30779,10.334587918236123,63.76477120175017,4.155200862324541,-454,-147.5031677442412,32.042198,-84.20425999999999
516,Georgia,GA,13263,Talbot County,391.389,5.969701950325859,6337,8.754160749323518,16.191052891113443,2.784458798997658,-40,-63.12135079690705,32.704603000000006,-84.530029
517,Georgia,GA,13265,Taliaferro County,194.607,5.270982140327978,1639,7.40184157874383,8.422101979887671,2.130859438415852,-54,-329.46918852959124,33.559319,-82.875272
518,Georgia,GA,13267,Tattnall County,479.52099999999996,6.172787688984931,25229,10.135749405494865,52.612919976393115,3.962961716509935,34,13.476554758412938,32.043768,-82.059208
519,Georgia,GA,13269,Taylor County,376.686,5.931411949154697,8330,9.027618735160889,22.11390919758101,3.0962067860061913,-91,-109.24369747899159,32.554666999999995,-84.251426
520,Georgia,GA,13271,Telfair County,437.30300000000005,6.080626318674328,16400,9.70503661381229,37.50260117127026,3.6244102951379618,-70,-42.68292682926829,31.913639,-82.931062
521,Georgia,GA,13273,Terrell County,335.44,5.815443102862507,9113,9.117457244496126,27.16730264726926,3.3020141416336197,-7,-7.681334357511248,31.777191,-84.43944599999999
522,Georgia,GA,13275,Thomas County,544.601,6.300053416448036,45063,10.715816789666164,82.74498210616579,4.4157633732181285,73,16.19954286221512,30.864606,-83.91982
523,Georgia,GA,13277,Tift County,260.874,5.5640375321365445,40764,10.615554617948584,156.25934359115894,5.05151708581204,145,35.570601511137276,31.457003000000004,-83.525931
524,Georgia,GA,13279,Toombs County,364.006,5.8971703510173725,27241,10.212478470309156,74.8366785162882,4.315308119291784,48,17.620498513270437,32.126698,-82.332071
525,Georgia,GA,13281,Towns County,166.563,5.115373616231831,11182,9.32206062158659,67.13375719697652,4.20668700535476,95,84.9579681631193,34.902529,-83.732264
526,Georgia,GA,13283,Treutlen County,199.43599999999998,5.295493382856935,6785,8.82246957226897,34.02093904811569,3.526976189412035,-23,-33.898305084745765,32.409586,-82.570882
527,Georgia,GA,13285,Troup County,413.991,6.025844234458582,69763,11.152859062245346,168.51332516890466,5.127014827786765,274,39.275833894757966,33.034482000000004,-85.02835999999999
528,Georgia,GA,13287,Turner County,285.393,5.653867177762267,8214,9.013595294516504,28.78136464454279,3.359728116754237,86,104.69929388848308,31.7248,-83.620319
529,Georgia,GA,13289,Twiggs County,358.413,5.881685952764379,8390,9.034795799461252,23.408749124613223,3.1531098466968723,36,42.908224076281286,32.665847,-83.42587900000001
530,Georgia,GA,13291,Union County,321.949,5.774393147906998,22267,10.010861040804457,69.16312832156646,4.23646789289746,315,141.46494812951903,34.833333,-83.989257
531,Georgia,GA,13293,Upson County,323.437,5.779004349998874,26368,10.179906432709199,81.52437723575224,4.400902082710324,128,48.54368932038835,32.881837,-84.292281
532,Georgia,GA,13295,Walker County,446.39,6.101193009382493,68066,11.128233101677333,152.48101435964068,5.02704009229484,-195,-28.648664531484147,34.735827,-85.305385
533,Georgia,GA,13297,Walton County,325.687,5.785936797454284,88399,11.389615936344557,271.42317623976396,5.603679138890272,950,107.46727904161811,33.783887,-83.731829
534,Georgia,GA,13299,Ware County,892.89,6.79446339299803,35370,10.473619282199527,39.612942243725435,3.6791558892014957,-145,-40.99519366694939,31.050881,-82.42150699999999
535,Georgia,GA,13301,Warren County,284.29900000000004,5.650026501239583,5460,8.605204068738951,19.205132624455235,2.955177567499368,-55,-100.73260073260073,33.419169000000004,-82.688012
536,Georgia,GA,13303,Washington County,678.454,6.519816680366461,20816,9.943477200752287,30.681520044100264,3.4236605203858264,208,99.92313604919293,32.971848,-82.798112
537,Georgia,GA,13305,Wayne County,641.794,6.464267379925295,29534,10.293297421033719,46.017881126965975,3.8290300411084246,-416,-140.8546082481208,31.547845000000002,-81.912376
538,Georgia,GA,13307,Webster County,209.118,5.342898685943414,2648,7.881559917056899,12.66270717967846,2.538661231113485,-2,-7.552870090634441,32.046690999999996,-84.553828
539,Georgia,GA,13309,Wheeler County,295.48400000000004,5.688614689864157,7903,8.974997713204976,26.74594901923623,3.286383023340818,-81,-102.49272428191826,32.105268,-82.73386500000001
540,Georgia,GA,13311,White County,240.697,5.4835388810636605,28319,10.251288236449755,117.6541460840808,4.767749355386094,377,133.1261697093824,34.643776,-83.74341700000001
541,Georgia,GA,13313,Whitfield County,290.462,5.671472758785643,104216,11.5542209473774,358.79392140796386,5.882748188591757,620,59.49182467183542,34.801726,-84.968541
542,Georgia,GA,13315,Wilcox County,377.705,5.9341134676503815,8857,9.088963385809583,23.449517480573466,3.1548499181592016,19,21.451958902562943,31.962716999999998,-83.438262
543,Georgia,GA,13317,Wilkes County,469.49,6.151646999166959,9867,9.196951134857168,21.016422075017573,3.0453041356902077,-56,-56.75483936353501,33.779030999999996,-82.74792099999999
544,Georgia,GA,13319,Wilkinson County,447.315,6.103263044417109,9155,9.122055457108612,20.46656159529638,3.0187924126915022,-189,-206.44456581103222,32.804266,-83.175512
545,Georgia,GA,13321,Worth County,570.707,6.346875943106129,20699,9.937840668907791,36.26904874129807,3.590964725801661,-253,-122.2281269626552,31.551772999999997,-83.84996
546,Hawaii,HI,15001,Hawaii County,4028.455,8.301138206744039,196428,12.188051230932356,48.76013260666931,3.8869130241883165,2412,122.79308448897307,19.597764,-155.502443
547,Hawaii,HI,15003,Honolulu County,600.5840000000001,6.397902515167738,998714,13.814223730356662,1662.9047726879169,7.416321215188924,6632,66.4053973409805,21.461365,-158.201974
548,Hawaii,HI,15005,Kalawao County,11.991,2.4841563683972963,89,4.48863636973214,7.422233341672921,2.004480001334844,0,0.0,21.218764,-156.97401000000002
549,Hawaii,HI,15007,Kauai County,619.91,6.429574306211895,71735,11.18073405253249,115.71841073704248,4.751159746320596,1063,148.18428939848053,22.012038,-159.705965
550,Hawaii,HI,15009,Maui County,1161.5339999999999,7.0574968242745,164637,12.011498329327518,141.74100801181888,4.954001505053018,1239,75.25647333224002,20.855930999999998,-156.60155
551,Idaho,ID,16001,Ada County,1052.627,6.959044223360226,434211,12.981285870052918,412.5022443847631,6.022241646692693,7364,169.59496650246078,43.451477000000004,-116.244376
552,Idaho,ID,16003,Adams County,1363.0620000000001,7.217488918556341,3843,8.254008590564844,2.8193875260259618,1.0365196720085035,-5,-13.010668748373666,44.877004,-116.461624
553,Idaho,ID,16005,Bannock County,1111.989,7.01390558267527,83744,11.335519805329872,75.31009749197159,4.321614222654603,273,32.59935040122277,42.692921000000005,-112.228982
554,Idaho,ID,16007,Bear Lake County,974.8760000000001,6.8823102834226715,5922,8.686429508661536,6.074618720739868,1.8041192252388656,-33,-55.72441742654509,42.285892,-111.32751699999999
555,Idaho,ID,16009,Benewah County,776.617,6.65494730734899,9052,9.110741006753427,11.655680985608093,2.455793699404438,-28,-30.93239063190455,47.218451,-116.633541
556,Idaho,ID,16011,Bingham County,2093.881,7.646774560780313,44990,10.714195521835219,21.486416849859186,3.0674209610549057,-214,-47.56612580573461,43.216357,-112.399206
557,Idaho,ID,16013,Blaine County,2639.925,7.878505786645907,21592,9.980078154697841,8.179020237317348,2.101572368051934,149,69.00703964431271,43.394192,-113.955371
558,Idaho,ID,16015,Boise County,1899.239,7.5492085586066535,7058,8.861917004235215,3.716225288128561,1.312708445628562,232,328.7050155851516,43.987275,-115.71511000000001
559,Idaho,ID,16017,Bonner County,1735.18,7.458866433397369,41859,10.642062106560317,24.123722034601595,3.1831956731629476,326,77.88050359540361,48.324628999999995,-116.62743
560,Idaho,ID,16019,Bonneville County,1866.0729999999999,7.531591501756762,110089,11.609044408546039,58.995012520946396,4.077452906789277,1563,141.97603756960277,43.395171000000005,-111.62187800000001
561,Idaho,ID,16021,Boundary County,1268.649,7.145707833710048,11318,9.334149657702469,8.921301321326862,2.1884418239924206,341,301.2899805619367,48.773133,-116.52467299999999
562,Idaho,ID,16023,Butte County,2236.2,7.712533275713268,2501,7.824445930877619,1.1184151685895718,0.1119126551643515,-111,-443.8224710115954,43.685101,-113.177631
563,Idaho,ID,16025,Camas County,1074.493,6.979604201403364,1066,6.97166860472579,0.9920958070457416,-0.00793559667757431,28,262.6641651031895,43.463396,-114.804427
564,Idaho,ID,16027,Canyon County,587.365,6.37564643237914,207478,12.242780588935553,353.23521149540744,5.867134156556412,4527,218.19180828810767,43.623051000000004,-116.708527
565,Idaho,ID,16029,Caribou County,1764.019,7.475350007483787,6770,8.820256365906321,3.837827143585188,1.3449063584225338,-45,-66.46971935007386,42.786072,-111.544273
566,Idaho,ID,16031,Cassia County,2564.638,7.849572617040721,23506,10.0650109866928,9.165426075726867,2.215438369652079,-33,-14.03896877393006,42.282313,-113.626328
567,Idaho,ID,16033,Clark County,1763.43,7.47501605509753,880,6.779921907472252,0.49902746352279365,-0.6950941476252781,6,68.18181818181819,44.290217999999996,-112.35461299999999
568,Idaho,ID,16035,Clearwater County,2457.203,7.806778990190867,8496,9.04735074348172,3.4575897880639084,1.2405717532908536,-13,-15.301318267419962,46.67257,-115.6535
569,Idaho,ID,16037,Custer County,4920.13,8.501090231901506,4087,8.315566483564277,0.8306691083365684,-0.185523748337229,-58,-141.91338390017128,44.273351,-114.25226699999999
570,Idaho,ID,16039,Elmore County,3074.737,8.030974648127566,25876,10.161071177163876,8.415679129629623,2.1300965290363094,-386,-149.1729788220745,43.394698,-115.471205
571,Idaho,ID,16041,Franklin County,663.596,6.497673530570576,13074,9.478380804172675,19.701746243196162,2.980707273602099,80,61.19014838610984,42.173609,-111.822965
572,Idaho,ID,16043,Fremont County,1863.764,7.530353377787824,12819,9.458683724312134,6.878016744609297,1.9283303465243102,-51,-39.78469459396209,44.218090999999994,-111.484429
573,Idaho,ID,16045,Gem County,560.896,6.329535505092892,16852,9.732224623098908,30.04478548607942,3.4026891180060153,78,46.28530738191313,44.061473,-116.398784
574,Idaho,ID,16047,Gooding County,728.9730000000001,6.591636694285733,15284,9.63456180856679,20.966482983594727,3.0429251142810574,169,110.5731483904737,42.973185,-114.82141999999999
575,Idaho,ID,16049,Idaho County,8477.256,9.045142091515396,16272,9.69720111828834,1.9194890422089412,0.652059026772945,66,40.56047197640118,45.849644,-115.46733700000001
576,Idaho,ID,16051,Jefferson County,1093.508,6.997146156047994,27157,10.209390119018103,24.83475200913025,3.212243962970108,169,62.230732407850645,43.796965,-112.31858799999999
577,Idaho,ID,16053,Jerome County,597.191,6.3922369952232785,22814,10.035129661587844,38.20218322111351,3.6428926663645647,25,10.95818357149119,42.691395,-114.26208600000001
578,Idaho,ID,16055,Kootenai County,1244.13,7.12619176944693,150346,11.920694583473475,120.84428476123877,4.794502814026546,3101,206.257565881367,47.677113,-116.69491799999999
579,Idaho,ID,16057,Latah County,1075.997,6.981002952613753,38778,10.56560835449095,36.03913393810577,3.5846054018771967,193,49.77048842126979,46.81892,-116.730974
580,Idaho,ID,16059,Lemhi County,4563.293,8.425799791007027,7735,8.953510763007166,1.6950478525047592,0.52771097200014,10,12.92824822236587,44.928506,-113.887042
581,Idaho,ID,16061,Lewis County,478.795,6.171272530855691,3789,8.239857411018601,7.913616474691674,2.0685848801629096,-33,-87.09422011084719,46.236328,-116.42376000000002
582,Idaho,ID,16063,Lincoln County,1201.393,7.091236995863379,5297,8.574895901544526,4.40904849620399,1.4836589056811484,-7,-13.215027373985274,42.986181,-114.153899
583,Idaho,ID,16065,Madison County,469.225,6.1510823975423135,38273,10.552499965731496,81.56641270179551,4.401417568189181,205,53.562563687194626,43.788614,-111.656993
584,Idaho,ID,16067,Minidoka County,757.591,6.630143662181453,20461,9.92627591416656,27.00797659951082,3.296132251985106,157,76.73134255412737,42.857211,-113.63983999999999
585,Idaho,ID,16069,Nez Perce County,848.092,6.742989120473265,40048,10.597834013671555,47.22129202963829,3.8548448931982904,116,28.965241709948064,46.333791,-116.76090900000001
586,Idaho,ID,16071,Oneida County,1199.788,7.089900153502032,4281,8.361941906144946,3.568130369698647,1.2720417526429149,76,177.52861480962392,42.183895,-112.520449
587,Idaho,ID,16073,Owyhee County,7665.539000000001,8.944490108468308,11310,9.333442569110167,1.4754344084610356,0.3889524606418579,1,0.8841732979664014,42.572851,-116.18968999999998
588,Idaho,ID,16075,Payette County,406.86699999999996,6.008486350711161,22896,10.038717501796231,56.273917520958946,4.030231151085071,76,33.193570929419984,44.00243,-116.75023799999998
589,Idaho,ID,16077,Power County,1404.2679999999998,7.2472714495607615,7648,8.942199454731238,5.446253848980395,1.694928005170476,-30,-39.22594142259414,42.694126000000004,-112.844407
590,Idaho,ID,16079,Shoshone County,2629.772,7.8746524293986315,12432,9.428029072607428,4.727406026073743,1.5533766432087974,42,33.78378378378378,47.347694,-115.88509199999999
591,Idaho,ID,16081,Teton County,449.455,6.108035737665506,10564,9.265207273417023,23.504021537195047,3.1571715357515173,257,243.2790609617569,43.760994000000004,-111.21176499999999
592,Idaho,ID,16083,Twin Falls County,1921.219,7.560715159394068,82375,11.319037271804808,42.87642377053319,3.7583221124107404,1266,153.68740515933231,42.352309000000005,-114.66563899999998
593,Idaho,ID,16085,Valley County,3664.5209999999997,8.20645291000851,10103,9.220587688427733,2.7569769691591346,1.0141347784192218,299,295.95169751558944,44.771488,-115.637953
594,Idaho,ID,16087,Washington County,1452.94,7.281344368842926,9984,9.208739090609209,6.871584511404462,1.9273947217662835,-24,-24.03846153846154,44.448223,-116.79779199999999
595,Illinois,IL,17001,Adams County,855.206,6.751342375588937,67013,11.112641909402493,78.3588983239126,4.361299533813556,-5,-0.7461238864100995,39.986052,-91.19496099999999
596,Illinois,IL,17003,Alexander County,235.521,5.461800081455411,6780,8.821732380934442,28.787241901996,3.3599322994790306,-318,-469.0265486725664,37.183657000000004,-89.34951600000001
597,Illinois,IL,17005,Bond County,380.279,5.9409051938460555,16950,9.738023112808596,44.57253753165439,3.7971179189625412,-174,-102.65486725663717,38.885923999999996,-89.436592
598,Illinois,IL,17007,Boone County,280.736,5.637414725945973,53585,10.889024457147098,190.87327596033285,5.251609731201124,-208,-38.816833068955866,42.318983,-88.82429499999999
599,Illinois,IL,17009,Brown County,305.607,5.722299962789195,6829,8.82893352896109,22.34569234343454,3.1066335661718942,-14,-20.50080538878313,39.962069,-90.750309
600,Illinois,IL,17011,Bureau County,869.033,6.767381099227916,33587,10.421894366322432,38.64870493985844,3.6545132670945155,-319,-94.97722333045523,41.401303999999996,-89.528377
601,Illinois,IL,17013,Calhoun County,253.825,5.536645053187287,4899,8.496786381638575,19.3006993006993,2.9601413284512885,-64,-130.6389058991631,39.164262,-90.66629499999999
602,Illinois,IL,17015,Carroll County,445.06300000000005,6.098215845179432,14616,9.589872098057842,32.840294520101644,3.4916562528784105,-174,-119.04761904761905,42.0709,-89.924189
603,Illinois,IL,17017,Cass County,375.811,5.929086357439751,12847,9.46086560003161,34.184736476579985,3.5317792425918584,-235,-182.9220829765704,39.969202,-90.245704
604,Illinois,IL,17019,Champaign County,996.257,6.904005256428548,208861,12.249424237918277,209.64570386958385,5.345418981489728,1437,68.80173895557333,40.13898,-88.196996
605,Illinois,IL,17021,Christian County,709.377,6.5643871200490524,33642,10.423530565351728,47.42471210653856,3.8591434453026747,-275,-81.74305927114916,39.545524,-89.279593
606,Illinois,IL,17023,Clark County,501.418,6.217440084561274,15979,9.679030639139388,31.867623419980934,3.4615905545781147,-159,-99.50560110144565,39.332364,-87.791687
607,Illinois,IL,17025,Clay County,468.32599999999996,6.149164634614154,13428,9.505097358099926,28.672335082826923,3.355932723485772,-35,-26.064938933571643,38.746832,-88.482344
608,Illinois,IL,17027,Clinton County,474.085,6.161386630512804,37786,10.539693942633264,79.70300684476413,4.378307312120459,-16,-4.234372518922352,38.606295,-89.42622800000001
609,Illinois,IL,17029,Coles County,508.288,6.231048216068731,52521,10.868968368601042,103.32921493326617,4.637920152532311,-176,-33.51040536166486,39.51368,-88.220782
610,Illinois,IL,17031,Cook County,945.3330000000001,6.851537246374537,5238216,15.47149154031297,5541.133124518026,8.619954293938433,-10488,-20.022083854503137,41.894294,-87.645455
611,Illinois,IL,17033,Crawford County,443.631,6.0949931358118015,19414,9.873749734272172,43.76159465862395,3.7787565984603706,39,20.0885958586587,39.002769,-87.760621
612,Illinois,IL,17035,Cumberland County,346.026,5.846513916743188,10898,9.296334565143043,31.49474316958841,3.449820648399856,-8,-7.340796476417691,39.273121,-88.240619
613,Illinois,IL,17037,DeKalb County,631.352,6.447863551694671,104352,11.555525078589046,165.28339183213168,5.107661526894375,-341,-32.67785955228457,41.894612,-88.768991
614,Illinois,IL,17039,De Witt County,397.548,5.9853156815211035,16247,9.69566355532975,40.86802096853713,3.7103478738086464,1,0.6154982458299993,40.181499,-88.901853
615,Illinois,IL,17041,Douglas County,416.665,6.032282541620237,19823,9.894598158690211,47.57539030156121,3.862315617069974,-41,-20.683044947787923,39.766078,-88.222866
616,Illinois,IL,17043,DuPage County,327.514,5.791530802253236,933736,13.746949022010204,2850.98041610435,7.955418219756968,-33,-0.3534189535371882,41.852058,-88.086038
617,Illinois,IL,17045,Edgar County,623.374,6.435146659694156,17664,9.779283949076822,28.336119247835168,3.344137289382666,-136,-76.9927536231884,39.679037,-87.74710999999999
618,Illinois,IL,17047,Edwards County,222.419,5.404562990382027,6534,8.784774592161016,29.376986678296365,3.3802116017789876,-87,-133.14967860422405,38.417095,-88.04794100000001
619,Illinois,IL,17049,Effingham County,478.777,6.171234935771453,34371,10.444968464561736,71.78916280439537,4.273733528790283,50,14.547147304413604,39.047945,-88.592849
620,Illinois,IL,17051,Fayette County,716.485,6.574357311947898,22043,10.000750370156338,30.765473108299545,3.42639305820844,50,22.682937894116044,39.001125,-89.017923
621,Illinois,IL,17053,Ford County,485.608,6.185401714074166,13736,9.527775402577312,28.286189683860233,3.3423736885031454,28,20.3843913803145,40.596539,-88.224588
622,Illinois,IL,17055,Franklin County,408.89,6.01344617121437,39485,10.583676131931682,96.56631367849545,4.570229960717312,-29,-7.344561225781942,37.991848,-88.92624599999999
623,Illinois,IL,17057,Fulton County,865.595,6.763417131735423,35699,10.482877956170928,41.242151352537846,3.7194608244355045,-266,-74.51189108938625,40.46524,-90.202269
624,Illinois,IL,17059,Gallatin County,323.07099999999997,5.777872113308532,5265,8.568836424568076,16.296727344763227,2.790964311259544,-53,-100.66476733143399,37.768677000000004,-88.227964
625,Illinois,IL,17061,Greene County,543.019,6.297144310113669,13241,9.491073355339758,24.384045493804084,3.193929045226088,-55,-41.53764821388113,39.355444,-90.387757
626,Illinois,IL,17063,Grundy County,418.05199999999996,6.035605826701356,50541,10.830540167054314,120.8964435046358,4.794934340352959,108,21.368789695494748,41.29241,-88.401054
627,Illinois,IL,17065,Hamilton County,434.666,6.074577920074981,8200,9.011889433252344,18.86505960898713,2.9373115131773635,-98,-119.51219512195122,38.085226,-88.539005
628,Illinois,IL,17067,Hancock County,793.7260000000001,6.676738313529305,18543,9.827847638327382,23.361966220080983,3.1511093247980777,-83,-44.760826187779756,40.405792,-91.167987
629,Illinois,IL,17069,Hardin County,177.528,5.1791283429536765,4135,8.327242607457793,23.292100401063497,3.1481142645041156,-84,-203.14389359129385,37.517852000000005,-88.266148
630,Illinois,IL,17071,Henderson County,378.87199999999996,5.937198417167799,6995,8.852950887099581,18.46269980362761,2.9157524699317823,1,1.4295925661186561,40.814471000000005,-90.94124599999999
631,Illinois,IL,17073,Henry County,822.997,6.71295255546994,49489,10.809505701639543,60.132661479932494,4.096553146169603,-188,-37.988239810867064,41.350021000000005,-90.130838
632,Illinois,IL,17075,Iroquois County,1117.2910000000002,7.01866228438794,28672,10.263676315774656,25.66207013213209,3.245014031386717,-130,-45.340401785714285,40.748867,-87.833601
633,Illinois,IL,17077,Jackson County,584.072,6.370024262900159,59362,10.991409569996048,101.63472996479886,4.6213853070958875,-26,-4.379906337387554,37.786096,-89.381212
634,Illinois,IL,17079,Jasper County,494.515,6.203577484273084,9607,9.170247278409738,19.427115456558447,2.966669794136654,-12,-12.490892057874467,39.004874,-88.150763
635,Illinois,IL,17081,Jefferson County,571.155,6.347660626409343,38353,10.55458803059373,67.14989801367405,4.206927404184386,-93,-24.248429066826585,38.300779999999996,-88.92421
636,Illinois,IL,17083,Jersey County,369.281,5.9115578718482835,22372,10.015565455941479,60.582591576604266,4.104007584093194,-180,-80.45771500089397,39.080192,-90.361365
637,Illinois,IL,17085,Jo Daviess County,600.906,6.398438516312498,22086,10.002699202607076,36.75450070393706,3.6042606862945776,-271,-122.70216426695644,42.362390999999995,-90.21146999999999
638,Illinois,IL,17087,Johnson County,343.917,5.840400349191153,12762,9.454227284428292,37.107790542485546,3.6138269352371393,-21,-16.455101081335215,37.460709,-88.882131
639,Illinois,IL,17089,Kane County,520.163,6.254142223995131,530847,13.18222912311182,1020.5397154353539,6.928086899116689,3346,63.03134424796599,41.939594,-88.42804
640,Illinois,IL,17091,Kankakee County,676.571,6.517037394062382,110879,11.616194795624041,163.88376090609853,5.09915740156166,-594,-53.57191172359058,41.139509999999994,-87.86111700000001
641,Illinois,IL,17093,Kendall County,320.286,5.769214346637054,123355,11.722821656198809,385.14015598558785,5.953607309561755,1539,124.7618661586478,41.58814,-88.430626
642,Illinois,IL,17095,Knox County,716.415,6.57425960799081,51441,10.84819079884696,71.80335420112644,4.2739311908561515,-536,-104.19704127058183,40.930941,-90.213761
643,Illinois,IL,17097,Lake County,443.661,6.09506075729382,703910,13.464405786058743,1586.5942690477639,7.369345028764924,-239,-3.395320424486085,42.326444,-87.43611800000001
644,Illinois,IL,17099,LaSalle County,1135.137,7.0345086274770745,111333,11.620280989274269,98.07891029893308,4.585772361797195,-668,-60.00017964125641,41.343340999999995,-88.885931
645,Illinois,IL,17101,Lawrence County,372.17800000000005,5.919372234454755,16491,9.71057005652877,44.309443330879304,3.7911978220740146,-105,-63.67109332363107,38.718954,-87.730221
646,Illinois,IL,17103,Lee County,724.857,6.585974394020726,34584,10.451146426347467,47.71147964357108,3.8651720323267424,-302,-87.323617857969,41.747442,-89.299351
647,Illinois,IL,17105,Livingston County,1044.286,6.951088677286284,36671,10.509741530941705,35.11585906542843,3.5586528536554196,-329,-89.71666984810886,40.894376,-88.552852
648,Illinois,IL,17107,Logan County,618.056,6.426579068239142,29494,10.291942131810886,47.72059489754973,3.8653630635717446,-226,-76.62575439072354,40.129121999999995,-89.365307
649,Illinois,IL,17109,McDonough County,589.4069999999999,6.37911694671763,31333,10.352427134229572,53.16021017734775,3.973310187511942,-258,-82.34130150320748,40.455808000000005,-90.678954
650,Illinois,IL,17111,McHenry County,603.221,6.4022836304113495,307343,12.63571966673823,509.50315058660095,6.233436036326881,368,11.973593021477633,42.324298,-88.45224499999999
651,Illinois,IL,17113,McLean County,1183.35,7.076104678209208,173166,12.062005950990269,146.33540372670808,4.98590127278106,-944,-54.514165598327615,40.494559,-88.844539
652,Illinois,IL,17115,Macon County,580.687,6.364211885352835,107303,11.583411887221422,184.78629623187706,5.219200001868586,-1078,-100.46317437536695,39.860237,-88.961529
653,Illinois,IL,17117,Macoupin County,862.92,6.760321986902403,46045,10.737374458155468,53.359523478422105,3.9770524712530646,-309,-67.10826365512,39.2659,-89.926344
654,Illinois,IL,17119,Madison County,715.7339999999999,6.573308589554423,266209,12.492036993537672,371.93845758340393,5.918728403983249,-426,-16.00246422923342,38.827082,-89.900195
655,Illinois,IL,17121,Marion County,572.374,6.349792623869378,38339,10.554222933839034,66.98242757357951,4.2044303099696565,-144,-37.55966509298626,38.648106,-88.920488
656,Illinois,IL,17123,Marshall County,386.792,5.957887080841985,11982,9.39116080264387,30.977889925334548,3.433273721801885,-16,-13.353363378400935,41.031119,-89.342371
657,Illinois,IL,17125,Mason County,539.238,6.290157031892315,13701,9.525224101853109,25.408075840352495,3.2350670699607935,-213,-155.46310488285528,40.236993,-89.913575
658,Illinois,IL,17127,Massac County,237.218,5.468979549573261,14766,9.60008251961911,62.24654115623604,4.13110297004585,-110,-74.49546254909929,37.216119,-88.705658
659,Illinois,IL,17129,Menard County,314.437,5.750783738109148,12444,9.428993858017527,39.575495250240905,3.6782101199083796,-122,-98.03921568627452,40.022569,-89.794133
